,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2]
72,1/12/2020,6:00,0.18,11.9,12.8,12.48781591,21.86454545
73,1/12/2020,6:05,0.47,19.73,12.76,12.399875,28.73181818
74,1/12/2020,6:10,0.85,29.16,12.78,12.30967727,36.83818182
75,1/12/2020,6:15,1.5,43.71,13.11,12.22773636,46.76
76,1/12/2020,6:20,2.09,57.1,13.44,12.23221818,57.80363636
77,1/12/2020,6:25,2.53,67.5,13.78,12.26748864,69.05
78,1/12/2020,6:30,2.95,76.51,14.19,12.32131136,81.90272727
79,1/12/2020,6:35,3.55,90.18,14.77,12.44609773,96.04272727
80,1/12/2020,6:40,4.08,110.51,15.41,12.68717955,110.48272730000001
81,1/12/2020,6:45,4.49,123.84,16.22,12.99229318,125.4372727
82,1/12/2020,6:50,4.88,129.41,16.57,13.315875,144.15
83,1/12/2020,6:55,5.69,153.28,17.28,13.81535682,156.83
84,1/12/2020,7:00,6.47,175.27,18.41,14.23591591,169.57
85,1/12/2020,7:05,7,188.0,19.8,14.61923409,184.4245455
86,1/12/2020,7:10,7.63,208.21,20.99,15.22973864,190.7863636
87,1/12/2020,7:15,9.23,262.94,22.66,15.78941364,191.5254545
88,1/12/2020,7:20,7.86,206.98,23.11,16.11209091,196.61818180000003
89,1/12/2020,7:25,8.21,216.65,22.67,16.43805227,204.5336364
90,1/12/2020,7:30,9.53,253.58,23.48,16.85819773,211.2390909
91,1/12/2020,7:35,7.55,180.49,24.05,17.14994091,221.4236364
92,1/12/2020,7:40,5.84,131.97,22.6,17.47896364,236.2690909
93,1/12/2020,7:45,8.34,185.43,21.66,17.77010682,255.5663636
94,1/12/2020,7:50,10.8,240.35,23.26,18.28286364,267.4
95,1/12/2020,7:55,10.9,249.03,25.06,18.92322045,264.77545449999997
96,1/12/2020,8:00,12.97,300.03,26.09,19.50485,252.1872727
97,1/12/2020,8:05,15.79,371.51,29.1,19.69980682,243.5772727
98,1/12/2020,8:10,20.11,475.21,31.7,19.73708864,242.1554545
99,1/12/2020,8:15,14.54,337.15,32.33,19.91483182,236.8490909
100,1/12/2020,8:20,8.21,187.78,28.92,20.00434318,228.9990909
101,1/12/2020,8:25,4.93,115.11,26.07,19.90715909,225.2272727
102,1/12/2020,8:30,3.62,85.78,23.59,19.94799318,218.6845455
103,1/12/2020,8:35,5.12,116.33,22.58,19.92255909,208.30363640000002
104,1/12/2020,8:40,5.75,127.06,22.01,20.02802273,188.7
105,1/12/2020,8:45,7.02,154.0,21.87,19.821075,179.5972727
106,1/12/2020,8:50,9.49,207.54,22.85,19.58796818,182.32181819999997
107,1/12/2020,8:55,10.74,228.06,24.56,19.45884318,189.9263636
108,1/12/2020,9:00,11.86,257.32,25.68,19.465275,197.99
109,1/12/2020,9:05,11.96,259.57,26.93,19.60720455,203.5727273
110,1/12/2020,9:10,11.1,237.02,27.3,19.68633409,211.80272730000002
111,1/12/2020,9:15,10.3,217.75,27.18,19.81138864,222.72636359999998
112,1/12/2020,9:20,9.35,198.76,26.95,20.02752273,227.9909091
113,1/12/2020,9:25,8.02,174.48,26.1,20.24903636,229.2581818
114,1/12/2020,9:30,8.27,177.74,25.83,20.49962727,226.6581818
115,1/12/2020,9:35,9.85,217.59,25.37,20.67763182,221.8381818
116,1/12/2020,9:40,12.16,274.16,26.55,20.83524318,212.6027273
117,1/12/2020,9:45,12.08,265.45,26.82,20.86395682,204.5172727
118,1/12/2020,9:50,11.27,242.0,27.38,20.72585455,199.62181819999998
119,1/12/2020,9:55,10.87,228.72,27.65,20.18728409,205.95
120,1/12/2020,10:00,10.24,206.55,27.43,19.70512045,215.2518182
121,1/12/2020,10:05,6.53,135.43,26.24,19.60478182,220.4872727
122,1/12/2020,10:10,5.57,128.81,25.05,19.7388,214.5890909
123,1/12/2020,10:15,6.31,144.91,23.95,19.77691818,209.9963636
124,1/12/2020,10:20,11.18,244.09,22.09,19.71570682,202.63545449999998
125,1/12/2020,10:25,13.22,280.06,23.34,19.38785682,204.7390909
126,1/12/2020,10:30,12.43,275.18,25.85,18.63381136,237.08454550000002
127,1/12/2020,10:35,9.62,209.28,26.24,17.98537727,303.17636360000006
128,1/12/2020,10:40,10.9,214.93,25.85,18.41724318,353.6209091
129,1/12/2020,10:45,8.15,161.03,24.48,19.51375227,363.9627273
130,1/12/2020,10:50,11.69,251.86,24.68,20.55033864,357.67363639999996
131,1/12/2020,10:55,25.61,562.35,28.92,21.24616591,356.10636360000007
132,1/12/2020,11:00,37.08,862.44,39.1,21.64826136,354.01363639999994
133,1/12/2020,11:05,30.67,683.7,45.06,21.47030455,367.0963636
134,1/12/2020,11:10,11.7,258.67,39.14,21.18037727,393.54
135,1/12/2020,11:15,8.02,174.91,31.59,21.08925909,425.1509091
136,1/12/2020,11:20,12.05,262.82,30.52,21.18477955,441.1154545
137,1/12/2020,11:25,11.65,252.16,29.64,21.82225227,422.1990909
138,1/12/2020,11:30,16.33,353.19,28.24,22.32256818,366.1545455
139,1/12/2020,11:35,22.92,505.81,30.66,21.65399091,324.91272730000003
140,1/12/2020,11:40,23.21,508.75,33.04,20.33009545,322.3436364
141,1/12/2020,11:45,19.98,427.47,30.56,19.27180682,332.5954545
142,1/12/2020,11:50,16.99,354.27,30.21,18.77984545,331.08
143,1/12/2020,11:55,11.77,245.95,27.65,18.56515455,322.92
144,1/12/2020,12:00,11.11,230.04,25.23,18.76779545,302.4272727
145,1/12/2020,12:05,10.88,230.41,23.8,19.10350909,269.7236364
146,1/12/2020,12:10,13.09,287.68,23.05,19.19680227,239.1245455
147,1/12/2020,12:15,11.32,246.15,24.65,19.25921591,222.9045455
148,1/12/2020,12:20,7.3,162.4,24.81,18.53725455,251.5709091
149,1/12/2020,12:25,5.64,127.77,24.27,18.048575,331.6881818
150,1/12/2020,12:30,6.56,146.07,24.46,19.24421818,365.00363639999995
151,1/12/2020,12:35,7.6,172.16,24.81,20.38208636,393.5109091
152,1/12/2020,12:40,11.95,249.05,26.34,21.47668182,435.6909091
153,1/12/2020,12:45,30.48,669.6,30.94,22.99707045,432.9990909
154,1/12/2020,12:50,48.41,1127.24,46.51,22.99707045,429.8981818
155,1/12/2020,12:55,26.46,596.51,48.46,22.99707045,431.3054545
156,1/12/2020,13:00,25.94,543.99,44.94,22.99707045,433.2727273
157,1/12/2020,13:05,33.31,751.66,47.85,22.99707045,436.64
158,1/12/2020,13:10,10.79,216.54,40.56,22.99707045,434.5318182
159,1/12/2020,13:15,6.28,128.29,31.96,22.99707045,390.1390909
160,1/12/2020,13:20,6.65,143.25,27.86,22.99707045,300.0781818
161,1/12/2020,13:25,7.8,167.71,27.06,22.99707045,261.6
162,1/12/2020,13:30,9.62,209.2,27.33,22.99707045,232.2127273
163,1/12/2020,13:35,10.4,225.86,28.32,22.99707045,189.0045455
164,1/12/2020,13:40,9.17,181.28,28.24,22.98704091,192.80181819999999
165,1/12/2020,13:45,7.32,136.57,26.77,22.77246818,195.97636359999998
166,1/12/2020,13:50,28.44,173.25,26.39,22.90406364,191.35636359999998
167,1/12/2020,13:55,41.09,220.73,27.36,22.99869773,184.6754545
168,1/12/2020,14:00,30.23,276.37,29.14,23.10245682,173.6627273
169,1/12/2020,14:05,35.28,258.31,30.75,23.06492955,161.11
170,1/12/2020,14:10,25.8,163.21,30.56,22.81725682,152.3972727
171,1/12/2020,14:15,5.17,92.43,27.91,22.48808864,149.02818180000003
172,1/12/2020,14:20,5.16,94.22,26.08,22.21167273,145.65818180000002
173,1/12/2020,14:25,4.19,88.06,25.14,22.027025,139.74454550000002
174,1/12/2020,14:30,3.96,87.78,24.11,21.91921818,128.0945455
175,1/12/2020,14:35,3.79,85.44,22.88,21.69373636,117.0872727
176,1/12/2020,14:40,4.69,99.51,22.13,21.27123409,114.17
177,1/12/2020,14:45,17,136.18,22.33,20.92069318,118.5863636
178,1/12/2020,14:50,7.31,155.68,23.54,20.77401591,124.18454550000001
179,1/12/2020,14:55,6.41,148.22,24.43,20.71468864,130.2427273
180,1/12/2020,15:00,6,137.23,24.94,20.74727273,136.0
181,1/12/2020,15:05,5.8,131.12,25.03,20.87123182,139.16181819999997
182,1/12/2020,15:10,6.36,141.01,25.39,21.07098636,139.00545449999998
183,1/12/2020,15:15,7.49,155.8,26.16,21.25957955,132.9409091
184,1/12/2020,15:20,7.93,154.7,26.32,21.30857273,121.7709091
185,1/12/2020,15:25,7.84,151.11,26.21,21.10191136,110.2445455
186,1/12/2020,15:30,9.2,120.22,25.2,20.71616591,99.01545455
187,1/12/2020,15:35,10.5,97.79,24.28,20.08827727,88.52545455
188,1/12/2020,15:40,10.27,69.47,22.57,19.39066364,77.66181818
189,1/12/2020,15:45,1.85,32.81,20.7,18.64941364,66.43454545
190,1/12/2020,15:50,0.7,21.43,18.67,17.86850682,55.98818182
191,1/12/2020,15:55,0.24,13.71,17.3,17.13361136,45.81909091
192,1/12/2020,16:00,0.32,15.73,14.95,16.43312955,38.26636364
193,1/12/2020,16:05,0.58,21.51,14.43,15.79200909,32.32363636
194,1/12/2020,16:10,1.07,32.3,14.61,15.25835455,28.62181818
195,1/12/2020,16:15,1.42,39.79,14.57,14.80637955,27.96636364
196,1/12/2020,16:20,1.39,39.25,15.05,14.48489091,28.15272727
